dim_year,dim_month,dim_hour,dim_user,trip_count,duration_sum,duration_avg
2019,1,0,Annual Member,389,260795,670.42
2019,1,0,Casual Member,15,12878,858.53
2019,1,1,Annual Member,290,160137,552.20
2019,1,1,Casual Member,19,21876,1151.37
2019,1,2,Annual Member,190,107971,568.27
2019,1,2,Casual Member,14,14083,1005.93
2019,1,3,Annual Member,105,59254,564.32
2019,1,3,Casual Member,10,9630,963.00
2019,1,4,Annual Member,83,58912,709.78
2019,1,4,Casual Member,6,7356,1226.00
2019,1,5,Annual Member,279,385312,1381.05
2019,1,5,Casual Member,6,146138,24356.33
2019,1,6,Annual Member,938,558512,595.43
2019,1,6,Casual Member,4,4100,1025.00
2019,1,7,Annual Member,2448,2033319,830.60
2019,1,7,Casual Member,21,20224,963.05
2019,1,8,Annual Member,7118,5041984,708.34
2019,1,8,Casual Member,70,66138,944.83
2019,1,9,Annual Member,5080,4438260,873.67
2019,1,9,Casual Member,81,93520,1154.57
2019,1,10,Annual Member,2530,2682026,1060.09
2019,1,10,Casual Member,76,177039,2329.46
2019,1,11,Annual Member,2565,1442329,562.31
2019,1,11,Casual Member,130,164226,1263.28
2019,1,12,Annual Member,2977,1653829,555.54
2019,1,12,Casual Member,156,188786,1210.17
2019,1,13,Annual Member,2865,1764302,615.81
2019,1,13,Casual Member,180,1118508,6213.93
2019,1,14,Annual Member,2567,1461938,569.51
2019,1,14,Casual Member,180,224256,1245.87
2019,1,15,Annual Member,3144,1827077,581.13
2019,1,15,Casual Member,204,405151,1986.03
2019,1,16,Annual Member,5165,3489806,675.66
2019,1,16,Casual Member,176,236209,1342.10
2019,1,17,Annual Member,7660,6019396,785.82
2019,1,17,Casual Member,227,309613,1363.93
2019,1,18,Annual Member,4740,3483419,734.90
2019,1,18,Casual Member,123,1560715,12688.74
2019,1,19,Annual Member,2933,2066936,704.72
2019,1,19,Casual Member,84,108001,1285.73
2019,1,20,Annual Member,2149,1319951,614.22
2019,1,20,Casual Member,47,102718,2185.49
2019,1,21,Annual Member,1603,962452,600.41
2019,1,21,Casual Member,48,74735,1556.98
2019,1,22,Annual Member,1007,544784,541.00
2019,1,22,Casual Member,40,30716,767.90
2019,1,23,Annual Member,692,861149,1244.43
2019,1,23,Casual Member,25,24886,995.44
2019,2,0,Annual Member,307,167630,546.03
2019,2,0,Casual Member,7,4971,710.14
2019,2,1,Annual Member,203,162408,800.04
2019,2,1,Casual Member,2,1557,778.50
2019,2,2,Annual Member,141,74658,529.49
2019,2,2,Casual Member,2,2679,1339.50
2019,2,3,Annual Member,59,35811,606.97
2019,2,3,Casual Member,2,1702,851.00
2019,2,4,Annual Member,65,50415,775.62
2019,2,4,Casual Member,3,2436,812.00
2019,2,5,Annual Member,229,124269,542.66
2019,2,5,Casual Member,2,590,295.00
2019,2,6,Annual Member,663,2965031,4472.14
2019,2,6,Casual Member,13,25937,1995.15
2019,2,7,Annual Member,1502,1055511,702.74
2019,2,7,Casual Member,11,11410,1037.27
2019,2,8,Annual Member,4008,3021449,753.85
2019,2,8,Casual Member,50,774408,15488.16
2019,2,9,Annual Member,3124,2430387,777.97
2019,2,9,Casual Member,45,38320,851.56
2019,2,10,Annual Member,1660,995990,599.99
2019,2,10,Casual Member,32,31497,984.28
2019,2,11,Annual Member,1706,1298665,761.23
2019,2,11,Casual Member,53,73910,1394.53
2019,2,12,Annual Member,2046,1232971,602.63
2019,2,12,Casual Member,84,220917,2629.96
2019,2,13,Annual Member,2054,1173627,571.39
2019,2,13,Casual Member,90,136904,1521.16
2019,2,14,Annual Member,1813,1391134,767.31
2019,2,14,Casual Member,91,96348,1058.77
2019,2,15,Annual Member,2295,1543486,672.54
2019,2,15,Casual Member,82,94778,1155.83
2019,2,16,Annual Member,3349,2165342,646.56
2019,2,16,Casual Member,91,896758,9854.48
2019,2,17,Annual Member,4806,4145062,862.48
2019,2,17,Casual Member,131,163756,1250.05
2019,2,18,Annual Member,3273,2905789,887.81
2019,2,18,Casual Member,122,224873,1843.22
2019,2,19,Annual Member,1961,1249531,637.19
2019,2,19,Casual Member,59,121217,2054.53
2019,2,20,Annual Member,1402,1069369,762.75
2019,2,20,Casual Member,46,153397,3334.72
2019,2,21,Annual Member,1006,707539,703.32
2019,2,21,Casual Member,37,39386,1064.49
2019,2,22,Annual Member,769,441518,574.15
2019,2,22,Casual Member,24,330280,13761.67
2019,2,23,Annual Member,527,777950,1476.19
2019,2,23,Casual Member,8,9537,1192.13
2019,3,0,Annual Member,615,364831,593.22
2019,3,0,Casual Member,46,43592,947.65
2019,3,1,Annual Member,346,171556,495.83
2019,3,1,Casual Member,31,511523,16500.74
2019,3,2,Annual Member,260,141854,545.59
2019,3,2,Casual Member,25,26141,1045.64
2019,3,3,Annual Member,107,88497,827.07
2019,3,3,Casual Member,6,8488,1414.67
2019,3,4,Annual Member,114,78157,685.59
2019,3,4,Casual Member,3,4579,1526.33
2019,3,5,Annual Member,372,258595,695.15
2019,3,5,Casual Member,6,3651,608.50
2019,3,6,Annual Member,1208,658433,545.06
2019,3,6,Casual Member,16,23135,1445.94
2019,3,7,Annual Member,3387,2193440,647.61
2019,3,7,Casual Member,46,52210,1135.00
2019,3,8,Annual Member,9201,6653100,723.08
2019,3,8,Casual Member,133,156160,1174.14
2019,3,9,Annual Member,6723,4529632,673.75
2019,3,9,Casual Member,159,190507,1198.16
2019,3,10,Annual Member,3453,2573058,745.17
2019,3,10,Casual Member,181,229519,1268.06
2019,3,11,Annual Member,3370,2023580,600.47
2019,3,11,Casual Member,252,1477617,5863.56
2019,3,12,Annual Member,3852,2348758,609.75
2019,3,12,Casual Member,336,471707,1403.89
2019,3,13,Annual Member,3814,2291940,600.93
2019,3,13,Casual Member,390,662043,1697.55
2019,3,14,Annual Member,3652,2855751,781.97
2019,3,14,Casual Member,473,777475,1643.71
2019,3,15,Annual Member,4226,3269723,773.72
2019,3,15,Casual Member,526,1164020,2212.97
2019,3,16,Annual Member,6806,4658298,684.44
2019,3,16,Casual Member,616,1430242,2321.82
2019,3,17,Annual Member,10642,7937164,745.83
2019,3,17,Casual Member,713,1390515,1950.23
2019,3,18,Annual Member,7418,5386722,726.17
2019,3,18,Casual Member,503,793119,1576.78
2019,3,19,Annual Member,4672,3346476,716.28
2019,3,19,Casual Member,347,591405,1704.34
2019,3,20,Annual Member,3015,3676096,1219.27
2019,3,20,Casual Member,162,227228,1402.64
2019,3,21,Annual Member,2250,1474081,655.15
2019,3,21,Casual Member,146,140943,965.36
2019,3,22,Annual Member,1662,1117026,672.10
2019,3,22,Casual Member,143,172076,1203.33
2019,3,23,Annual Member,1032,609495,590.60
2019,3,23,Casual Member,84,84308,1003.67
2019,4,0,Annual Member,942,590424,626.78
2019,4,0,Casual Member,215,323006,1502.35
2019,4,1,Annual Member,605,533075,881.12
2019,4,1,Casual Member,142,941721,6631.84
2019,4,2,Annual Member,470,350305,745.33
2019,4,2,Casual Member,138,223352,1618.49
2019,4,3,Annual Member,226,137477,608.31
2019,4,3,Casual Member,68,123721,1819.43
2019,4,4,Annual Member,162,1803749,11134.25
2019,4,4,Casual Member,48,96801,2016.69
2019,4,5,Annual Member,556,328706,591.20
2019,4,5,Casual Member,18,16073,892.94
2019,4,6,Annual Member,1799,1464167,813.88
2019,4,6,Casual Member,68,65892,969.00
2019,4,7,Annual Member,5296,3735654,705.37
2019,4,7,Casual Member,162,203133,1253.91
2019,4,8,Annual Member,14170,10615840,749.18
2019,4,8,Casual Member,417,409025,980.88
2019,4,9,Annual Member,9395,5983487,636.88
2019,4,9,Casual Member,521,1102853,2116.80
2019,4,10,Annual Member,4810,4341774,902.66
2019,4,10,Casual Member,713,1164800,1633.66
2019,4,11,Annual Member,4780,3183603,666.03
2019,4,11,Casual Member,1106,2112216,1909.78
2019,4,12,Annual Member,5923,4736404,799.66
2019,4,12,Casual Member,1517,2948196,1943.44
2019,4,13,Annual Member,5676,3714924,654.50
2019,4,13,Casual Member,1830,3356183,1833.98
2019,4,14,Annual Member,5323,5606896,1053.33
2019,4,14,Casual Member,2008,4125193,2054.38
2019,4,15,Annual Member,6253,4699454,751.55
2019,4,15,Casual Member,2141,4581863,2140.06
2019,4,16,Annual Member,9897,6864704,693.61
2019,4,16,Casual Member,2173,3618029,1664.99
2019,4,17,Annual Member,15728,14448847,918.67
2019,4,17,Casual Member,2361,3942502,1669.84
2019,4,18,Annual Member,11803,8575682,726.57
2019,4,18,Casual Member,1980,3645400,1841.11
2019,4,19,Annual Member,7499,5089689,678.72
2019,4,19,Casual Member,1478,2169747,1468.03
2019,4,20,Annual Member,4936,4179128,846.66
2019,4,20,Casual Member,858,1248884,1455.58
2019,4,21,Annual Member,3467,2367824,682.96
2019,4,21,Casual Member,538,647485,1203.50
2019,4,22,Annual Member,2653,2008495,757.07
2019,4,22,Casual Member,441,747830,1695.76
2019,4,23,Annual Member,1558,1043999,670.09
2019,4,23,Casual Member,279,374791,1343.34
2019,5,0,Annual Member,1442,856627,594.05
2019,5,0,Casual Member,487,786967,1615.95
2019,5,1,Annual Member,867,548512,632.66
2019,5,1,Casual Member,319,544267,1706.17
2019,5,2,Annual Member,582,486379,835.70
2019,5,2,Casual Member,208,454046,2182.91
2019,5,3,Annual Member,286,169494,592.64
2019,5,3,Casual Member,94,104254,1109.09
2019,5,4,Annual Member,211,125878,596.58
2019,5,4,Casual Member,66,76333,1156.56
2019,5,5,Annual Member,644,480512,746.14
2019,5,5,Casual Member,63,343192,5447.49
2019,5,6,Annual Member,2177,1387872,637.52
2019,5,6,Casual Member,140,672704,4805.03
2019,5,7,Annual Member,6591,4959938,752.53
2019,5,7,Casual Member,335,452579,1350.98
2019,5,8,Annual Member,17318,12813816,739.91
2019,5,8,Casual Member,890,1253192,1408.08
2019,5,9,Annual Member,11548,8186250,708.89
2019,5,9,Casual Member,1066,2023588,1898.30
2019,5,10,Annual Member,6151,4283819,696.44
2019,5,10,Casual Member,1784,3015889,1690.52
2019,5,11,Annual Member,6411,4572446,713.22
2019,5,11,Casual Member,2846,6002046,2108.94
2019,5,12,Annual Member,7914,5477474,692.12
2019,5,12,Casual Member,3514,7131999,2029.60
2019,5,13,Annual Member,7900,5749446,727.78
2019,5,13,Casual Member,4163,8541295,2051.72
2019,5,14,Annual Member,7693,5223491,678.99
2019,5,14,Casual Member,4627,9261444,2001.61
2019,5,15,Annual Member,8713,6359123,729.84
2019,5,15,Casual Member,4826,9690741,2008.03
2019,5,16,Annual Member,13730,9928486,723.12
2019,5,16,Casual Member,5131,9008101,1755.62
2019,5,17,Annual Member,20626,18984619,920.42
2019,5,17,Casual Member,5349,9833124,1838.31
2019,5,18,Annual Member,14705,11730732,797.74
2019,5,18,Casual Member,4686,7600350,1621.93
2019,5,19,Annual Member,10038,7040279,701.36
2019,5,19,Casual Member,3465,6131513,1769.56
2019,5,20,Annual Member,7531,5008727,665.08
2019,5,20,Casual Member,2404,4179332,1738.49
2019,5,21,Annual Member,5045,3821255,757.43
2019,5,21,Casual Member,1481,2464759,1664.25
2019,5,22,Annual Member,3690,2511320,680.57
2019,5,22,Casual Member,1121,1336139,1191.92
2019,5,23,Annual Member,2809,2175256,774.39
2019,5,23,Casual Member,919,1154195,1255.92
2019,6,0,Annual Member,2534,1865143,736.05
2019,6,0,Casual Member,1485,1959610,1319.60
2019,6,1,Annual Member,1370,1116752,815.15
2019,6,1,Casual Member,905,2729485,3016.01
2019,6,2,Annual Member,1015,714303,703.75
2019,6,2,Casual Member,686,1340951,1954.74
2019,6,3,Annual Member,464,330100,711.42
2019,6,3,Casual Member,354,545394,1540.66
2019,6,4,Annual Member,323,293797,909.59
2019,6,4,Casual Member,132,196865,1491.40
2019,6,5,Annual Member,840,549122,653.72
2019,6,5,Casual Member,154,281433,1827.49
2019,6,6,Annual Member,2726,1772434,650.20
2019,6,6,Casual Member,260,419834,1614.75
2019,6,7,Annual Member,7479,5693136,761.22
2019,6,7,Casual Member,625,996118,1593.79
2019,6,8,Annual Member,18979,14447982,761.26
2019,6,8,Casual Member,1550,2056667,1326.88
2019,6,9,Annual Member,13786,11365577,824.43
2019,6,9,Casual Member,1989,3640284,1830.21
2019,6,10,Annual Member,7480,10765337,1439.22
2019,6,10,Casual Member,3018,6656355,2205.55
2019,6,11,Annual Member,8050,5750950,714.40
2019,6,11,Casual Member,4521,8861715,1960.12
2019,6,12,Annual Member,10214,7234754,708.32
2019,6,12,Casual Member,5915,12227490,2067.20
2019,6,13,Annual Member,9970,7303689,732.57
2019,6,13,Casual Member,6770,13318416,1967.27
2019,6,14,Annual Member,9576,7130044,744.57
2019,6,14,Casual Member,7809,16922841,2167.09
2019,6,15,Annual Member,10864,8102324,745.80
2019,6,15,Casual Member,8077,16229068,2009.29
2019,6,16,Annual Member,16058,12354629,769.38
2019,6,16,Casual Member,8528,18669042,2189.15
2019,6,17,Annual Member,23634,25285298,1069.87
2019,6,17,Casual Member,8985,15813268,1759.96
2019,6,18,Annual Member,17468,13679784,783.13
2019,6,18,Casual Member,7850,15139873,1928.65
2019,6,19,Annual Member,12319,10226336,830.13
2019,6,19,Casual Member,7038,12689373,1802.98
2019,6,20,Annual Member,9763,7622237,780.73
2019,6,20,Casual Member,5817,9698029,1667.19
2019,6,21,Annual Member,7117,5421480,761.76
2019,6,21,Casual Member,3987,8942056,2242.80
2019,6,22,Annual Member,4889,3735414,764.04
2019,6,22,Casual Member,2749,3934685,1431.32
2019,6,23,Annual Member,3624,2739228,755.86
2019,6,23,Casual Member,2168,3809317,1757.07
2019,7,0,Annual Member,2565,2065797,805.38
2019,7,0,Casual Member,1465,2305545,1573.75
2019,7,1,Annual Member,1486,1047639,705.01
2019,7,1,Casual Member,970,1725048,1778.40
2019,7,2,Annual Member,981,976269,995.18
2019,7,2,Casual Member,736,1394471,1894.66
2019,7,3,Annual Member,454,352772,777.03
2019,7,3,Casual Member,315,475506,1509.54
2019,7,4,Annual Member,482,967632,2007.54
2019,7,4,Casual Member,143,193615,1353.95
2019,7,5,Annual Member,1329,856222,644.26
2019,7,5,Casual Member,207,314726,1520.42
2019,7,6,Annual Member,3866,2604802,673.77
2019,7,6,Casual Member,419,724835,1729.92
2019,7,7,Annual Member,10030,7489317,746.69
2019,7,7,Casual Member,984,1485033,1509.18
2019,7,8,Annual Member,26026,19392054,745.10
2019,7,8,Casual Member,2401,3458863,1440.59
2019,7,9,Annual Member,17206,12207399,709.49
2019,7,9,Casual Member,2985,4509231,1510.63
2019,7,10,Annual Member,9133,6526379,714.59
2019,7,10,Casual Member,4197,7814152,1861.84
2019,7,11,Annual Member,9424,6735680,714.74
2019,7,11,Casual Member,6233,12755841,2046.50
2019,7,12,Annual Member,12105,9777773,807.75
2019,7,12,Casual Member,7720,15385456,1992.93
2019,7,13,Annual Member,11592,8534780,736.26
2019,7,13,Casual Member,8731,16990644,1946.01
2019,7,14,Annual Member,10953,8120859,741.43
2019,7,14,Casual Member,9551,17706016,1853.84
2019,7,15,Annual Member,12683,11483029,905.39
2019,7,15,Casual Member,10158,19172813,1887.46
2019,7,16,Annual Member,20195,15421764,763.64
2019,7,16,Casual Member,10398,19382104,1864.02
2019,7,17,Annual Member,32469,25089065,772.71
2019,7,17,Casual Member,11588,20845207,1798.86
2019,7,18,Annual Member,24091,19364516,803.81
2019,7,18,Casual Member,10965,19574709,1785.20
2019,7,19,Annual Member,18001,15152576,841.76
2019,7,19,Casual Member,9975,18849122,1889.64
2019,7,20,Annual Member,13515,10846476,802.55
2019,7,20,Casual Member,8698,22509570,2587.90
2019,7,21,Annual Member,10173,8268335,812.77
2019,7,21,Casual Member,5922,9833261,1660.46
2019,7,22,Annual Member,6959,5344913,768.06
2019,7,22,Casual Member,4132,6851514,1658.16
2019,7,23,Annual Member,4702,3632978,772.65
2019,7,23,Casual Member,2919,5085577,1742.23
2019,8,0,Annual Member,2622,1906897,727.27
2019,8,0,Casual Member,1722,2482754,1441.79
2019,8,1,Annual Member,1540,1002826,651.19
2019,8,1,Casual Member,1186,1977110,1667.04
2019,8,2,Annual Member,1076,780841,725.69
2019,8,2,Casual Member,824,1374997,1668.69
2019,8,3,Annual Member,503,916043,1821.16
2019,8,3,Casual Member,374,3731975,9978.54
2019,8,4,Annual Member,470,314524,669.20
2019,8,4,Casual Member,200,336729,1683.65
2019,8,5,Annual Member,1291,965758,748.07
2019,8,5,Casual Member,186,215676,1159.55
2019,8,6,Annual Member,3930,2677071,681.19
2019,8,6,Casual Member,483,659402,1365.22
2019,8,7,Annual Member,10028,7362182,734.16
2019,8,7,Casual Member,1195,1842955,1542.22
2019,8,8,Annual Member,26683,20342629,762.38
2019,8,8,Casual Member,3129,3502053,1119.22
2019,8,9,Annual Member,17710,12132942,685.09
2019,8,9,Casual Member,3588,5363695,1494.90
2019,8,10,Annual Member,9253,6352521,686.54
2019,8,10,Casual Member,4882,8317776,1703.76
2019,8,11,Annual Member,10352,7836535,757.01
2019,8,11,Casual Member,7512,14088518,1875.47
2019,8,12,Annual Member,12645,8795856,695.60
2019,8,12,Casual Member,9564,18073231,1889.71
2019,8,13,Annual Member,12080,8928550,739.12
2019,8,13,Casual Member,11010,19957579,1812.68
2019,8,14,Annual Member,11548,8328636,721.22
2019,8,14,Casual Member,12026,21135834,1757.51
2019,8,15,Annual Member,13111,9903070,755.33
2019,8,15,Casual Member,13082,24186896,1848.87
2019,8,16,Annual Member,21011,16409681,781.00
2019,8,16,Casual Member,14006,24519792,1750.66
2019,8,17,Annual Member,32353,27541828,851.29
2019,8,17,Casual Member,15807,30539661,1932.03
2019,8,18,Annual Member,23801,19249438,808.77
2019,8,18,Casual Member,14519,28186680,1941.37
2019,8,19,Annual Member,17076,13338801,781.14
2019,8,19,Casual Member,13239,37570908,2837.90
2019,8,20,Annual Member,12932,10078649,779.36
2019,8,20,Casual Member,10406,16477176,1583.43
2019,8,21,Annual Member,9081,7013675,772.35
2019,8,21,Casual Member,6789,12233079,1801.90
2019,8,22,Annual Member,6855,6069715,885.44
2019,8,22,Casual Member,5162,8422414,1631.62
2019,8,23,Annual Member,4662,4754498,1019.84
2019,8,23,Casual Member,3880,6362906,1639.92
2019,9,0,Annual Member,2307,1550060,671.89
2019,9,0,Casual Member,1077,1508214,1400.38
2019,9,1,Annual Member,1456,1207535,829.35
2019,9,1,Casual Member,708,1941622,2742.40
2019,9,2,Annual Member,1006,893890,888.56
2019,9,2,Casual Member,510,715177,1402.31
2019,9,3,Annual Member,452,286558,633.98
2019,9,3,Casual Member,258,365624,1417.15
2019,9,4,Annual Member,405,299617,739.80
2019,9,4,Casual Member,132,270048,2045.82
2019,9,5,Annual Member,1257,787141,626.21
2019,9,5,Casual Member,94,75551,803.73
2019,9,6,Annual Member,3739,2389347,639.03
2019,9,6,Casual Member,267,305930,1145.81
2019,9,7,Annual Member,10330,7646018,740.18
2019,9,7,Casual Member,813,1180788,1452.38
2019,9,8,Annual Member,27691,20550861,742.15
2019,9,8,Casual Member,2030,2897856,1427.52
2019,9,9,Annual Member,18145,14826196,817.10
2019,9,9,Casual Member,2331,3733524,1601.68
2019,9,10,Annual Member,9804,6649455,678.24
2019,9,10,Casual Member,3078,5389129,1750.85
2019,9,11,Annual Member,10065,7145651,709.95
2019,9,11,Casual Member,4383,7681465,1752.56
2019,9,12,Annual Member,12227,8148429,666.43
2019,9,12,Casual Member,5523,10061509,1821.75
2019,9,13,Annual Member,11214,7787077,694.41
2019,9,13,Casual Member,5867,10847583,1848.91
2019,9,14,Annual Member,11008,7645353,694.53
2019,9,14,Casual Member,6324,12279503,1941.73
2019,9,15,Annual Member,12732,9507809,746.76
2019,9,15,Casual Member,6759,11914461,1762.75
2019,9,16,Annual Member,19723,15166259,768.96
2019,9,16,Casual Member,7028,11404710,1622.75
2019,9,17,Annual Member,31439,24657976,784.31
2019,9,17,Casual Member,7975,13119225,1645.04
2019,9,18,Annual Member,23211,17825306,767.97
2019,9,18,Casual Member,7275,12823587,1762.69
2019,9,19,Annual Member,15599,11607277,744.10
2019,9,19,Casual Member,5739,11639990,2028.23
2019,9,20,Annual Member,10733,8632940,804.34
2019,9,20,Casual Member,3810,7077247,1857.55
2019,9,21,Annual Member,7907,8374362,1059.11
2019,9,21,Casual Member,2632,4226795,1605.93
2019,9,22,Annual Member,5552,4179442,752.78
2019,9,22,Casual Member,2336,3157361,1351.61
2019,9,23,Annual Member,3984,4402946,1105.16
2019,9,23,Casual Member,1758,4037577,2296.69
2019,10,0,Annual Member,1824,1524452,835.77
2019,10,0,Casual Member,507,715686,1411.61
2019,10,1,Annual Member,1101,733978,666.65
2019,10,1,Casual Member,374,2248992,6013.35
2019,10,2,Annual Member,785,556488,708.90
2019,10,2,Casual Member,327,4421709,13522.05
2019,10,3,Annual Member,393,243435,619.43
2019,10,3,Casual Member,202,562433,2784.32
2019,10,4,Annual Member,390,287867,738.12
2019,10,4,Casual Member,85,151182,1778.61
2019,10,5,Annual Member,1028,644155,626.61
2019,10,5,Casual Member,95,103644,1090.99
2019,10,6,Annual Member,3414,2542434,744.71
2019,10,6,Casual Member,157,119147,758.90
2019,10,7,Annual Member,8626,6046226,700.93
2019,10,7,Casual Member,415,439365,1058.71
2019,10,8,Annual Member,24112,17747725,736.05
2019,10,8,Casual Member,1073,1496507,1394.69
2019,10,9,Annual Member,16063,11125006,692.59
2019,10,9,Casual Member,1266,2683884,2119.97
2019,10,10,Annual Member,7924,5090129,642.37
2019,10,10,Casual Member,1706,2823818,1655.23
2019,10,11,Annual Member,8249,5408401,655.64
2019,10,11,Casual Member,2509,4361229,1738.23
2019,10,12,Annual Member,9704,6365701,655.99
2019,10,12,Casual Member,3045,5536603,1818.26
2019,10,13,Annual Member,9400,6428061,683.84
2019,10,13,Casual Member,3419,9302829,2720.92
2019,10,14,Annual Member,8979,5921807,659.52
2019,10,14,Casual Member,3703,8165082,2204.99
2019,10,15,Annual Member,10817,7182273,663.98
2019,10,15,Casual Member,3748,5831040,1555.77
2019,10,16,Annual Member,16749,12737232,760.48
2019,10,16,Casual Member,3875,7082071,1827.63
2019,10,17,Annual Member,26397,20355629,771.13
2019,10,17,Casual Member,4187,5704294,1362.38
2019,10,18,Annual Member,18840,15600260,828.04
2019,10,18,Casual Member,3157,16929291,5362.46
2019,10,19,Annual Member,11702,8155242,696.91
2019,10,19,Casual Member,1857,4528003,2438.34
2019,10,20,Annual Member,7894,5429032,687.74
2019,10,20,Casual Member,1351,3980743,2946.52
2019,10,21,Annual Member,6327,4176713,660.14
2019,10,21,Casual Member,1039,1293527,1244.97
2019,10,22,Annual Member,4714,3184843,675.61
2019,10,22,Casual Member,919,1004985,1093.56
2019,10,23,Annual Member,3328,2351976,706.72
2019,10,23,Casual Member,689,812559,1179.33
2019,11,0,Annual Member,1127,696049,617.61
2019,11,0,Casual Member,96,99059,1031.86
2019,11,1,Annual Member,748,410257,548.47
2019,11,1,Casual Member,98,144895,1478.52
2019,11,2,Annual Member,494,312119,631.82
2019,11,2,Casual Member,72,82430,1144.86
2019,11,3,Annual Member,304,381481,1254.87
2019,11,3,Casual Member,42,79483,1892.45
2019,11,4,Annual Member,293,181759,620.34
2019,11,4,Casual Member,29,37621,1297.28
2019,11,5,Annual Member,725,423724,584.45
2019,11,5,Casual Member,19,16206,852.95
2019,11,6,Annual Member,2347,1486075,633.18
2019,11,6,Casual Member,61,39606,649.28
2019,11,7,Annual Member,5852,3920659,669.97
2019,11,7,Casual Member,176,722495,4105.09
2019,11,8,Annual Member,15075,11019319,730.97
2019,11,8,Casual Member,398,1588519,3991.25
2019,11,9,Annual Member,10023,6329776,631.53
2019,11,9,Casual Member,419,425442,1015.37
2019,11,10,Annual Member,5336,3319795,622.15
2019,11,10,Casual Member,408,482693,1183.07
2019,11,11,Annual Member,5551,3671669,661.44
2019,11,11,Casual Member,563,762569,1354.47
2019,11,12,Annual Member,6296,9350711,1485.18
2019,11,12,Casual Member,732,1441136,1968.77
2019,11,13,Annual Member,5914,3774767,638.28
2019,11,13,Casual Member,713,1090143,1528.95
2019,11,14,Annual Member,5753,3599002,625.59
2019,11,14,Casual Member,770,3434976,4461.01
2019,11,15,Annual Member,6663,4397913,660.05
2019,11,15,Casual Member,824,1144121,1388.50
2019,11,16,Annual Member,10774,7216123,669.77
2019,11,16,Casual Member,845,9657009,11428.41
2019,11,17,Annual Member,14964,11154337,745.41
2019,11,17,Casual Member,833,1014538,1217.93
2019,11,18,Annual Member,9924,6742066,679.37
2019,11,18,Casual Member,640,762623,1191.60
2019,11,19,Annual Member,6565,4423394,673.78
2019,11,19,Casual Member,512,12137491,23706.04
2019,11,20,Annual Member,4774,3437520,720.05
2019,11,20,Casual Member,366,983179,2686.28
2019,11,21,Annual Member,3805,2467337,648.45
2019,11,21,Casual Member,374,1250772,3344.31
2019,11,22,Annual Member,2723,1710643,628.22
2019,11,22,Casual Member,261,274827,1052.98
2019,11,23,Annual Member,1812,1147830,633.46
2019,11,23,Casual Member,171,1525163,8919.08
2019,12,0,Annual Member,836,496180,593.52
2019,12,0,Casual Member,71,80466,1133.32
2019,12,1,Annual Member,531,318534,599.88
2019,12,1,Casual Member,42,347752,8279.81
2019,12,2,Annual Member,469,306128,652.72
2019,12,2,Casual Member,47,123693,2631.77
2019,12,3,Annual Member,190,126880,667.79
2019,12,3,Casual Member,41,1771093,43197.39
2019,12,4,Annual Member,218,147055,674.56
2019,12,4,Casual Member,16,15735,983.44
2019,12,5,Annual Member,436,240363,551.29
2019,12,5,Casual Member,10,11282,1128.20
2019,12,6,Annual Member,1221,712204,583.30
2019,12,6,Casual Member,16,21413,1338.31
2019,12,7,Annual Member,3102,2273298,732.85
2019,12,7,Casual Member,39,33924,869.85
2019,12,8,Annual Member,7832,5543321,707.78
2019,12,8,Casual Member,140,125141,893.86
2019,12,9,Annual Member,6052,5174560,855.02
2019,12,9,Casual Member,175,371930,2125.31
2019,12,10,Annual Member,3444,2398575,696.45
2019,12,10,Casual Member,157,224326,1428.83
2019,12,11,Annual Member,3352,2369967,707.03
2019,12,11,Casual Member,275,377879,1374.11
2019,12,12,Annual Member,4176,2460359,589.17
2019,12,12,Casual Member,386,700157,1813.88
2019,12,13,Annual Member,4174,2436178,583.66
2019,12,13,Casual Member,400,532115,1330.29
2019,12,14,Annual Member,4006,2687754,670.93
2019,12,14,Casual Member,422,613264,1453.23
2019,12,15,Annual Member,4538,2854948,629.12
2019,12,15,Casual Member,452,1473013,3258.88
2019,12,16,Annual Member,6500,4469590,687.63
2019,12,16,Casual Member,397,904330,2277.91
2019,12,17,Annual Member,8543,7319271,856.76
2019,12,17,Casual Member,386,1353127,3505.51
2019,12,18,Annual Member,5979,4192094,701.14
2019,12,18,Casual Member,334,433810,1298.83
2019,12,19,Annual Member,3836,4457070,1161.91
2019,12,19,Casual Member,278,3916947,14089.74
2019,12,20,Annual Member,2768,2707769,978.24
2019,12,20,Casual Member,218,304928,1398.75
2019,12,21,Annual Member,2355,1528915,649.22
2019,12,21,Casual Member,163,520051,3190.50
2019,12,22,Annual Member,1819,1447877,795.97
2019,12,22,Casual Member,134,160713,1199.35
2019,12,23,Annual Member,1167,819749,702.44
2019,12,23,Casual Member,105,1080688,10292.27
2020,1,0,Annual Member,654,372863,570.13
2020,1,0,Casual Member,79,255494,3234.10
2020,1,1,Annual Member,423,249965,590.93
2020,1,1,Casual Member,63,244833,3886.24
2020,1,2,Annual Member,305,235149,770.98
2020,1,2,Casual Member,55,1361232,24749.67
2020,1,3,Annual Member,157,99872,636.13
2020,1,3,Casual Member,14,42196,3014.00
2020,1,4,Annual Member,176,101292,575.52
2020,1,4,Casual Member,5,4864,972.80
2020,1,5,Annual Member,466,266461,571.80
2020,1,5,Casual Member,21,23944,1140.19
2020,1,6,Annual Member,1535,875315,570.24
